Log File ID,Timestamp,Node Action
log1,873.926,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -122.406 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,874.023,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -123.894 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,876.413,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,876.469,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -114.138 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,876.525,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.471 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,876.580,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -110.064 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,876.635,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -120.860 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,876.692,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -117.776 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,876.747,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -118.462 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,879.554,gateway sent SACK packet to the nodes: SF: 9 Data size: 17 b Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s
log1,879.724,node 10 sent data packet SF: 9 Data size: 16 b RSSI: -125.867 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,879.893,node 12 sent data packet SF: 9 Data size: 16 b RSSI: -127.182 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,880.061,node 9 sent data packet SF: 9 Data size: 16 b RSSI: -124.223 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,880.231,node 11 sent data packet SF: 9 Data size: 16 b RSSI: -125.475 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,881.559,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,881.616,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -114.679 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,881.670,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.636 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,881.727,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.817 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,881.783,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.960 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,881.838,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -117.666 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,881.892,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -114.180 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,883.000,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,883.097,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -124.496 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,883.194,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -121.835 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,883.291,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -121.787 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,886.706,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,886.706,"gateway transmit to node 6 SACK failed, too much path loss: -123.64693183346304"
log1,886.757,Sack packet was not received by node 6
log1,886.759,node 6: missed sack packet
log1,886.762,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -114.236 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,886.817,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.175 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,886.872,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.577 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,886.930,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -120.515 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,886.985,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -118.799 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,887.040,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.519 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,891.853,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,891.909,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -114.018 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,891.964,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -104.910 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,892.019,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -111.194 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,892.076,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.777 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,892.132,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -118.218 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,892.186,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.398 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,892.268,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,892.365,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -124.641 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,892.462,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -123.374 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,892.558,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -122.948 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,896.042,gateway sent SACK packet to the nodes: SF: 9 Data size: 17 b Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s
log1,896.212,node 10 sent data packet SF: 9 Data size: 16 b RSSI: -124.660 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,896.380,node 12 sent data packet SF: 9 Data size: 16 b RSSI: -127.362 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,896.550,node 9 sent data packet SF: 9 Data size: 16 b RSSI: -125.558 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,896.718,node 11 sent data packet SF: 9 Data size: 16 b RSSI: -124.385 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,896.999,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,897.056,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -114.790 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,897.111,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -101.564 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,897.166,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.857 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,897.221,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -120.835 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,897.276,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -118.736 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,897.332,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -115.570 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,901.536,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,901.634,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -123.549 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,901.731,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -121.471 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,901.827,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -121.989 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,902.146,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,902.202,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -115.146 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,902.259,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -102.910 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,902.314,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.678 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,902.369,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.203 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,902.425,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -117.050 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,902.479,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -114.668 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,907.292,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,907.349,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -114.652 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,907.405,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -104.332 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,907.460,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.490 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,907.516,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -120.315 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,907.571,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -117.623 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,907.627,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -115.396 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,910.804,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,910.902,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -122.366 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,910.998,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -125.215 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,911.095,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -122.408 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,912.439,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,912.495,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -113.986 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,912.529,gateway sent SACK packet to the nodes: SF: 9 Data size: 17 b Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s
log1,912.549,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.614 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,912.606,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.858 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,912.661,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -122.342 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,912.699,node 10 sent data packet SF: 9 Data size: 16 b RSSI: -124.966 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,912.718,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -119.953 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,912.773,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -117.195 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,912.868,node 12 sent data packet SF: 9 Data size: 16 b RSSI: -127.188 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,913.037,node 9 sent data packet SF: 9 Data size: 16 b RSSI: -124.833 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,913.204,node 11 sent data packet SF: 9 Data size: 16 b RSSI: -126.529 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,917.586,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,917.642,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -113.660 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,917.697,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -104.384 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,917.753,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -110.957 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,917.808,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -123.161 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,917.863,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -117.113 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,917.920,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.664 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,920.072,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,920.170,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -121.699 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,920.268,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -123.164 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,920.364,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -121.874 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,922.732,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,922.789,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -114.373 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,922.845,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.734 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,922.900,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -110.238 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,922.954,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -122.555 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,923.011,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -118.592 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,923.065,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -114.965 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,927.879,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,927.935,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -114.042 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,927.988,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -103.809 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,928.045,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.629 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,928.102,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -122.035 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,928.155,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -119.510 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,928.213,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -117.447 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,929.017,gateway sent SACK packet to the nodes: SF: 9 Data size: 17 b Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s
log1,929.186,node 10 sent data packet SF: 9 Data size: 16 b RSSI: -125.110 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,929.341,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,929.356,node 12 sent data packet SF: 9 Data size: 16 b RSSI: -126.735 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,929.438,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -121.358 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,929.524,node 9 sent data packet SF: 9 Data size: 16 b RSSI: -124.408 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,929.536,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -125.440 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,929.631,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -121.727 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,929.692,node 11 sent data packet SF: 9 Data size: 16 b RSSI: -126.605 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,933.025,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,933.082,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -113.489 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,933.138,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -102.596 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,933.193,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -109.661 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,933.248,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -122.462 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,933.304,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -117.526 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,933.359,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -115.971 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,938.172,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,938.228,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -112.896 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,938.284,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -105.861 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,938.340,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -107.655 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,938.395,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.657 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,938.451,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -120.864 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,938.506,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -116.256 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,938.609,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,938.706,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -125.002 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,938.803,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -123.355 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,938.901,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -121.680 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,943.319,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,943.375,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -113.592 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,943.430,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -101.358 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,943.486,node 1 sent data packet SF: 7 Data size: 16 b RSSI: -110.409 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,943.541,node 6 sent data packet SF: 7 Data size: 16 b RSSI: -121.479 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,943.597,node 4 sent data packet SF: 7 Data size: 16 b RSSI: -118.596 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,943.652,node 3 sent data packet SF: 7 Data size: 16 b RSSI: -117.003 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,945.504,gateway sent SACK packet to the nodes: SF: 9 Data size: 17 b Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s
log1,945.674,node 10 sent data packet SF: 9 Data size: 16 b RSSI: -123.452 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,945.843,node 12 sent data packet SF: 9 Data size: 16 b RSSI: -124.775 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,946.010,node 9 sent data packet SF: 9 Data size: 16 b RSSI: -124.795 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,946.179,node 11 sent data packet SF: 9 Data size: 16 b RSSI: -125.613 dBm Freq: 867.400 MHZ BW: 125 kHz Airtime: 0.165 s Guardtime: 0.002 ms
log1,947.877,gateway sent SACK packet to the nodes: SF: 8 Data size: 16 b Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s
log1,947.975,node 8 sent data packet SF: 8 Data size: 16 b RSSI: -124.092 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,948.072,node 5 sent data packet SF: 8 Data size: 16 b RSSI: -121.002 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,948.169,node 7 sent data packet SF: 8 Data size: 16 b RSSI: -122.115 dBm Freq: 867.200 MHZ BW: 125 kHz Airtime: 0.093 s Guardtime: 0.002 ms
log1,948.465,gateway sent SACK packet to the nodes: SF: 7 Data size: 16 b Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s
log1,948.522,node 2 sent data packet SF: 7 Data size: 16 b RSSI: -115.193 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
log1,948.577,node 0 sent data packet SF: 7 Data size: 16 b RSSI: -105.709 dBm Freq: 867.000 MHZ BW: 125 kHz Airtime: 0.051 s Guardtime: 0.002 ms
